customer_id,product_line,unit_price,quantity,tax_%,total,date,day_of_week,time,payment,cogs,gross_margin_percent,gross_income,rating
351-62-0822,Sports and travel,25.700000762939453,3,3.8550000190734863,80.955,2019-01-17,Thursday,17:45,Ewallet,77.0999984741211,4.761904762,3.855,6.1
354-25-5821,Electronic accessories,48.09000015258789,3,7.213500022888184,151.4835,2019-02-10,Sunday,18:15,Credit card,144.27000427246094,4.761904762,7.2135,7.8
354-25-5821,Electronic accessories,88.55000305175781,8,35.41999816894531,743.82,2019-03-19,Tuesday,15:15,Ewallet,708.4000244140625,4.761904762,35.42,4.7
354-25-5821,Fashion accessories,51.939998626708984,3,7.790999889373779,163.611,2019-02-15,Friday,15:15,Cash,155.82000732421875,4.761904762,7.791,7.9
354-25-5821,Fashion accessories,9.166666666666666,9,16.5,99.0,2019-03-27,Wednesday,10:30,Cash,82.5,4.761904762,44.919,6.6
354-25-5821,Food and beverages,84.83000183105469,1,4.241499900817871,89.0715,2019-01-14,Monday,15:15,Ewallet,84.83000183105469,4.761904762,4.2415,8.8
354-25-5821,Food and beverages,17.440000534057617,5,4.360000133514404,91.56,2019-01-15,Tuesday,19:15,Cash,87.19999694824219,4.761904762,4.36,8.1
354-25-5821,Health and beauty,75.87999725341797,1,3.7939999103546143,79.674,2019-01-03,Thursday,10:30,Credit card,75.87999725341797,4.761904762,3.794,7.1
354-25-5821,Health and beauty,90.5,10,45.25,950.25,2019-01-25,Friday,13:45,Cash,905.0,4.761904762,45.25,8.1
354-25-5821,Health and beauty,59.77000045776367,2,5.9770002365112305,125.517,2019-03-11,Monday,12:0,Credit card,119.54000091552734,4.761904762,5.977,5.8
354-25-5821,Sports and travel,69.12000274658203,6,20.736000061035156,435.456,2019-02-08,Friday,13:0,Cash,414.7200012207031,4.761904762,20.736,5.6
355-53-5943,Electronic accessories,88.66999816894531,10,44.334999084472656,931.035,2019-01-12,Saturday,14:45,Ewallet,886.7000122070312,4.761904762,44.335,7.3
355-53-5943,Electronic accessories,24.18000030517578,8,9.67199993133545,203.112,2019-01-28,Monday,20:45,Ewallet,193.44000244140625,4.761904762,9.672,9.8
355-53-5943,Electronic accessories,75.58999633789062,9,34.015499114990234,714.3255,2019-02-23,Saturday,11:0,Cash,680.3099975585938,4.761904762,34.0155,8.0
355-53-5943,Electronic accessories,14.960000038146973,8,5.984000205993652,125.664,2019-02-23,Saturday,12:15,Cash,119.68000030517578,4.761904762,5.984,8.6
355-53-5943,Electronic accessories,68.83999633789062,6,20.652000427246094,433.692,2019-02-25,Monday,14:30,Ewallet,413.0400085449219,4.761904762,20.652,5.8
355-53-5943,Fashion accessories,97.79000091552734,7,34.22650146484375,718.7565,2019-02-16,Saturday,17:30,Ewallet,684.530029296875,4.761904762,34.2265,4.9
355-53-5943,Health and beauty,23.030000686645508,9,10.363499641418457,217.6335,2019-01-03,Thursday,12:0,Ewallet,207.27000427246094,4.761904762,10.3635,7.9
355-53-5943,Health and beauty,71.7699966430664,7,25.11949920654297,527.5095,2019-03-29,Friday,14:0,Cash,502.3900146484375,4.761904762,25.1195,8.9
355-53-5943,Home and lifestyle,31.75,4,6.349999904632568,133.35,2019-02-08,Friday,15:15,Cash,127.0,4.761904762,6.35,8.6
355-53-5943,Home and lifestyle,78.37999725341797,4,15.675999641418457,329.196,2019-03-24,Sunday,17:45,Cash,313.5199890136719,4.761904762,15.676,7.9
360-39-5055,Fashion accessories,18.079999923706055,4,3.615999937057495,75.936,2019-01-14,Monday,18:0,Credit card,72.31999969482422,4.761904762,3.616,9.5
360-39-5055,Fashion accessories,21.479999542236328,2,2.1480000019073486,45.108,2019-02-27,Wednesday,12:15,Ewallet,42.959999084472656,4.761904762,2.148,6.6
360-39-5055,Food and beverages,99.69000244140625,5,24.922500610351562,523.3725,2019-01-14,Monday,12:0,Cash,498.45001220703125,4.761904762,24.9225,9.9
360-39-5055,Health and beauty,11.785714285714286,7,16.5,99.0,2019-01-23,Wednesday,10:30,Cash,82.5,4.761904762,34.986,6.1
360-39-5055,Health and beauty,34.310001373291016,8,13.723999977111816,288.204,2019-01-25,Friday,15:0,Ewallet,274.4800109863281,4.761904762,13.724,5.7
360-39-5055,Health and beauty,99.83000183105469,6,29.948999404907227,628.929,2019-03-04,Monday,15:0,Ewallet,598.97998046875,4.761904762,29.949,8.5
360-39-5055,Home and lifestyle,44.0099983215332,8,17.604000091552734,369.684,2019-03-03,Sunday,17:30,Cash,352.0799865722656,4.761904762,17.604,8.8
360-39-5055,Sports and travel,37.13999938964844,5,9.28499984741211,194.985,2019-01-08,Tuesday,13:0,Ewallet,185.6999969482422,4.761904762,9.285,5.0
360-39-5055,Sports and travel,8.25,10,16.5,99.0,2019-02-20,Wednesday,15:15,Credit card,82.5,4.761904762,15.995,9.9
360-39-5055,Sports and travel,48.90999984741211,5,12.227499961853027,256.7775,2019-03-09,Saturday,10:15,Cash,244.5500030517578,4.761904762,12.2275,6.6
362-58-8315,Electronic accessories,74.58000183105469,7,26.10300064086914,548.163,2019-02-04,Monday,16:0,Credit card,522.0599975585938,4.761904762,26.103,9.0
362-58-8315,Fashion accessories,63.709999084472656,5,15.927499771118164,334.4775,2019-02-07,Thursday,19:30,Ewallet,318.54998779296875,4.761904762,15.9275,8.5
362-58-8315,Fashion accessories,76.5199966430664,5,19.1299991607666,401.73,2019-03-25,Monday,10:15,Cash,382.6000061035156,4.761904762,19.13,9.9
362-58-8315,Food and beverages,40.939998626708984,5,10.234999656677246,214.935,2019-01-06,Sunday,13:45,Ewallet,204.6999969482422,4.761904762,10.235,9.9
362-58-8315,Food and beverages,18.079999923706055,3,2.7119998931884766,56.952,2019-03-05,Tuesday,19:45,Ewallet,54.2400016784668,4.761904762,2.712,8.0
362-58-8315,Food and beverages,83.33999633789062,2,8.333999633789062,175.014,2019-03-19,Tuesday,13:30,Cash,166.67999267578125,4.761904762,8.334,7.6
362-58-8315,Health and beauty,16.5,5,16.5,99.0,2019-02-20,Wednesday,18:0,Cash,82.5,4.761904762,16.67,7.6
362-58-8315,Health and beauty,51.709999084472656,4,10.342000007629395,217.182,2019-03-09,Saturday,13:45,Credit card,206.83999633789062,4.761904762,10.342,9.8
362-58-8315,Home and lifestyle,49.099998474121094,2,4.909999847412109,103.11,2019-01-08,Tuesday,12:45,Credit card,98.19999694824219,4.761904762,4.91,6.4
362-58-8315,Sports and travel,36.97999954223633,10,18.489999771118164,388.29,2019-01-01,Tuesday,19:45,Credit card,369.79998779296875,4.761904762,18.49,7.0
365-64-0515,Electronic accessories,56.130001068115234,4,11.22599983215332,235.746,2019-01-19,Saturday,11:30,Ewallet,224.52000427246094,4.761904762,11.226,8.6
365-64-0515,Electronic accessories,46.95000076293945,5,11.737500190734863,246.4875,2019-02-12,Tuesday,10:15,Ewallet,234.75,4.761904762,11.7375,7.1
365-64-0515,Food and beverages,9.166666666666666,9,16.5,99.0,2019-01-16,Wednesday,18:0,Cash,82.5,4.761904762,41.967,8.8
365-64-0515,Food and beverages,98.97000122070312,9,44.5364990234375,935.2665,2019-03-09,Saturday,11:15,Cash,890.72998046875,4.761904762,44.5365,6.7
365-64-0515,Health and beauty,8.25,10,16.5,99.0,2019-01-02,Wednesday,13:0,Cash,82.5,4.761904762,17.105,5.1
365-64-0515,Health and beauty,98.20999908447266,3,14.731499671936035,309.3615,2019-02-05,Tuesday,10:30,Credit card,294.6300048828125,4.761904762,14.7315,7.8
365-64-0515,Health and beauty,10.75,8,4.300000190734863,90.3,2019-03-15,Friday,14:30,Ewallet,86.0,4.761904762,4.3,6.2
365-64-0515,Home and lifestyle,42.90999984741211,5,10.727499961853027,225.2775,2019-01-05,Saturday,17:15,Ewallet,214.5500030517578,4.761904762,10.7275,6.1
365-64-0515,Home and lifestyle,75.52999877929688,4,15.105999946594238,317.226,2019-03-19,Tuesday,15:45,Ewallet,302.1199951171875,4.761904762,15.106,8.3
365-64-0515,Sports and travel,79.93000030517578,6,23.979000091552734,503.559,2019-01-31,Thursday,14:0,Cash,479.5799865722656,4.761904762,23.979,5.5
370-41-7321,Electronic accessories,93.87999725341797,7,32.858001708984375,690.018,2019-01-05,Saturday,11:45,Credit card,657.1599731445312,4.761904762,32.858,7.3
370-41-7321,Fashion accessories,21.31999969482422,1,1.065999984741211,22.386,2019-01-26,Saturday,12:30,Cash,21.31999969482422,4.761904762,1.066,5.9
370-41-7321,Food and beverages,38.41999816894531,1,1.9210000038146973,40.341,2019-02-02,Saturday,16:30,Cash,38.41999816894531,4.761904762,1.921,8.6
370-41-7321,Health and beauty,9.166666666666666,9,16.5,99.0,2019-02-27,Wednesday,17:15,Credit card,82.5,4.761904762,25.5105,8.4
370-41-7321,Health and beauty,46.2599983215332,6,13.878000259399414,291.438,2019-03-08,Friday,17:0,Credit card,277.55999755859375,4.761904762,13.878,9.5
370-41-7321,Home and lifestyle,47.59000015258789,8,19.035999298095703,399.756,2019-01-01,Tuesday,14:45,Cash,380.7200012207031,4.761904762,19.036,5.7
370-41-7321,Home and lifestyle,19.360000610351562,9,8.711999893188477,182.952,2019-01-18,Friday,18:30,Ewallet,174.24000549316406,4.761904762,8.712,8.7
370-41-7321,Home and lifestyle,38.810001373291016,4,7.76200008392334,163.002,2019-03-19,Tuesday,13:30,Ewallet,155.24000549316406,4.761904762,7.762,4.9
370-41-7321,Sports and travel,19.100000381469727,7,6.684999942779541,140.385,2019-01-15,Tuesday,10:30,Cash,133.6999969482422,4.761904762,6.685,9.7
370-41-7321,Sports and travel,44.650001525878906,3,6.697500228881836,140.6475,2019-02-14,Thursday,15:0,Cash,133.9499969482422,4.761904762,6.6975,6.2
371-85-5789,Electronic accessories,45.349998474121094,6,13.604999542236328,285.705,2019-01-31,Thursday,13:30,Ewallet,272.1000061035156,4.761904762,13.605,6.1
371-85-5789,Electronic accessories,25.219999313354492,7,8.82699966430664,185.367,2019-02-04,Monday,10:15,Cash,176.5399932861328,4.761904762,8.827,8.2
371-85-5789,Electronic accessories,99.55999755859375,8,39.82400131225586,836.304,2019-02-14,Thursday,17:0,Credit card,796.47998046875,4.761904762,39.824,5.2
371-85-5789,Electronic accessories,45.709999084472656,3,6.856500148773193,143.9865,2019-03-26,Tuesday,10:30,Credit card,137.1300048828125,4.761904762,6.8565,7.7
371-85-5789,Fashion accessories,25.559999465942383,7,8.946000099182129,187.866,2019-02-02,Saturday,20:30,Cash,178.9199981689453,4.761904762,8.946,7.1
371-85-5789,Food and beverages,47.15999984741211,5,11.789999961853027,247.59,2019-02-03,Sunday,14:30,Credit card,235.8000030517578,4.761904762,11.79,6.0
371-85-5789,Food and beverages,71.68000030517578,3,10.751999855041504,225.792,2019-03-28,Thursday,15:30,Credit card,215.0399932861328,4.761904762,10.752,9.2
371-85-5789,Health and beauty,44.06999969482422,4,8.814000129699707,185.094,2019-02-18,Monday,16:15,Ewallet,176.27999877929688,4.761904762,8.814,8.4
371-85-5789,Health and beauty,87.9800033569336,3,13.196999549865723,277.137,2019-03-05,Tuesday,10:30,Ewallet,263.94000244140625,4.761904762,13.197,5.1
371-85-5789,Home and lifestyle,35.790000915527344,9,16.105499267578125,338.2155,2019-03-10,Sunday,15:0,Credit card,322.1099853515625,4.761904762,16.1055,5.1
373-73-7910,Fashion accessories,67.38999938964844,7,23.58650016784668,495.3165,2019-03-23,Saturday,13:15,Ewallet,471.7300109863281,4.761904762,23.5865,6.9
373-73-7910,Food and beverages,11.529999732971191,7,4.0355000495910645,84.7455,2019-01-28,Monday,17:30,Cash,80.70999908447266,4.761904762,4.0355,8.1
373-73-7910,Food and beverages,48.61000061035156,1,2.430500030517578,51.0405,2019-02-25,Monday,15:30,Cash,48.61000061035156,4.761904762,2.4305,4.4
373-73-7910,Food and beverages,58.2599983215332,6,17.47800064086914,367.038,2019-03-28,Thursday,16:30,Cash,349.55999755859375,4.761904762,17.478,9.9
373-73-7910,Health and beauty,80.47000122070312,9,36.21149826049805,760.4415,2019-01-06,Sunday,11:15,Cash,724.22998046875,4.761904762,36.2115,9.2
373-73-7910,Health and beauty,8.25,10,16.5,99.0,2019-02-06,Wednesday,14:45,Ewallet,82.5,4.761904762,12.95,8.7
373-73-7910,Home and lifestyle,13.979999542236328,1,0.6990000009536743,14.679,2019-02-04,Monday,13:30,Ewallet,13.979999542236328,4.761904762,0.699,9.8
373-73-7910,Sports and travel,86.30999755859375,7,30.208499908447266,634.3785,2019-02-08,Friday,10:30,Ewallet,604.1699829101562,4.761904762,30.2085,5.3
373-73-7910,Sports and travel,54.5099983215332,6,16.35300064086914,343.413,2019-03-17,Sunday,13:45,Ewallet,327.05999755859375,4.761904762,16.353,7.8
373-73-7910,Sports and travel,93.30999755859375,2,9.331000328063965,195.951,2019-03-25,Monday,17:45,Cash,186.6199951171875,4.761904762,9.331,6.3
381-20-0914,Fashion accessories,20.010000228881836,9,9.004500389099121,189.0945,2019-01-12,Saturday,15:45,Credit card,180.08999633789062,4.761904762,9.0045,5.7
381-20-0914,Fashion accessories,96.69999694824219,5,24.174999237060547,507.675,2019-01-14,Monday,12:45,Ewallet,483.5,4.761904762,24.175,7.0
381-20-0914,Food and beverages,20.625,4,16.5,99.0,2019-02-20,Wednesday,18:30,Cash,82.5,4.761904762,12.06,5.8
381-20-0914,Food and beverages,22.170000076293945,8,8.868000030517578,186.228,2019-03-03,Sunday,17:0,Credit card,177.36000061035156,4.761904762,8.868,9.6
381-20-0914,Food and beverages,74.66000366210938,4,14.932000160217285,313.572,2019-03-04,Monday,10:30,Cash,298.6400146484375,4.761904762,14.932,8.5
381-20-0914,Health and beauty,65.18000030517578,3,9.777000427246094,205.317,2019-02-25,Monday,20:30,Credit card,195.5399932861328,4.761904762,9.777,6.3
381-20-0914,Health and beauty,65.30999755859375,7,22.85849952697754,480.0285,2019-03-05,Tuesday,18:0,Credit card,457.1700134277344,4.761904762,22.8585,4.2
381-20-0914,Home and lifestyle,21.81999969482422,10,10.90999984741211,229.11,2019-01-07,Monday,17:30,Cash,218.1999969482422,4.761904762,10.91,7.1
381-20-0914,Home and lifestyle,65.26000213623047,8,26.104000091552734,548.184,2019-03-15,Friday,14:0,Ewallet,522.0800170898438,4.761904762,26.104,6.3
381-20-0914,Sports and travel,64.08000183105469,7,22.42799949645996,470.988,2019-02-19,Tuesday,19:15,Credit card,448.55999755859375,4.761904762,22.428,7.3
382-03-4532,Electronic accessories,95.63999938964844,4,19.128000259399414,401.688,2019-03-16,Saturday,18:45,Cash,382.55999755859375,4.761904762,19.128,7.9
382-03-4532,Fashion accessories,79.86000061035156,7,27.951000213623047,586.971,2019-01-10,Thursday,10:30,Credit card,559.02001953125,4.761904762,27.951,5.5
382-03-4532,Food and beverages,51.279998779296875,6,15.383999824523926,323.064,2019-01-19,Saturday,16:30,Cash,307.67999267578125,4.761904762,15.384,6.5
382-03-4532,Health and beauty,62.81999969482422,2,6.2820000648498535,131.922,2019-01-17,Thursday,12:30,Ewallet,125.63999938964844,4.761904762,6.282,4.9
382-03-4532,Health and beauty,18.329999923706055,1,0.9164999723434448,19.2465,2019-02-02,Saturday,18:45,Cash,18.329999923706055,4.761904762,0.9165,4.3
382-03-4532,Health and beauty,47.709999084472656,6,14.312999725341797,300.573,2019-02-16,Saturday,14:15,Ewallet,286.260009765625,4.761904762,14.313,4.4
382-03-4532,Health and beauty,15.800000190734863,3,2.369999885559082,49.77,2019-03-25,Monday,18:0,Cash,47.400001525878906,4.761904762,2.37,9.5
382-03-4532,Home and lifestyle,70.73999786376953,4,14.14799976348877,297.108,2019-01-05,Saturday,16:0,Credit card,282.9599914550781,4.761904762,14.148,4.4
382-03-4532,Home and lifestyle,65.94000244140625,4,13.187999725341797,276.948,2019-03-24,Sunday,10:15,Cash,263.760009765625,4.761904762,13.188,6.0
382-03-4532,Sports and travel,37.02000045776367,6,11.105999946594238,233.226,2019-03-22,Friday,18:30,Cash,222.1199951171875,4.761904762,11.106,4.5
393-65-2792,Electronic accessories,34.4900016784668,5,8.6225004196167,181.0725,2019-03-11,Monday,19:30,Credit card,172.4499969482422,4.761904762,8.6225,9.0
393-65-2792,Food and beverages,89.4800033569336,10,44.7400016784668,939.54,2019-01-06,Sunday,12:45,Credit card,894.7999877929688,4.761904762,44.74,9.6
393-65-2792,Food and beverages,24.309999465942383,3,3.6465001106262207,76.5765,2019-01-08,Tuesday,19:0,Credit card,72.93000030517578,4.761904762,3.6465,4.3
393-65-2792,Food and beverages,21.579999923706055,1,1.0789999961853027,22.659,2019-02-09,Saturday,10:0,Ewallet,21.579999923706055,4.761904762,1.079,7.2
393-65-2792,Home and lifestyle,35.540000915527344,10,17.770000457763672,373.17,2019-01-04,Friday,13:30,Ewallet,355.3999938964844,4.761904762,17.77,7.0
393-65-2792,Home and lifestyle,11.430000305175781,6,3.428999900817871,72.009,2019-01-15,Tuesday,17:15,Cash,68.58000183105469,4.761904762,3.429,7.7
393-65-2792,Sports and travel,40.619998931884766,2,4.061999797821045,85.302,2019-01-17,Thursday,10:0,Credit card,81.23999786376953,4.761904762,4.062,4.1
393-65-2792,Sports and travel,14.359999656677246,10,7.179999828338623,150.78,2019-01-27,Sunday,14:15,Cash,143.60000610351562,4.761904762,7.18,5.4
393-65-2792,Sports and travel,69.5199966430664,7,24.332000732421875,510.972,2019-02-01,Friday,15:0,Credit card,486.6400146484375,4.761904762,24.332,8.5
393-65-2792,Sports and travel,73.9800033569336,7,25.89299964904785,543.753,2019-03-02,Saturday,16:30,Ewallet,517.8599853515625,4.761904762,25.893,4.1
399-46-5918,Electronic accessories,52.790000915527344,10,26.395000457763672,554.295,2019-02-25,Monday,11:45,Ewallet,527.9000244140625,4.761904762,26.395,10.0
399-46-5918,Electronic accessories,85.9800033569336,8,34.391998291015625,722.232,2019-02-28,Thursday,19:0,Cash,687.8400268554688,4.761904762,34.392,8.2
399-46-5918,Electronic accessories,19.31999969482422,7,6.76200008392334,142.002,2019-03-25,Monday,18:45,Cash,135.24000549316406,4.761904762,6.762,6.9
399-46-5918,Fashion accessories,84.87000274658203,3,12.730500221252441,267.3405,2019-01-25,Friday,18:30,Ewallet,254.61000061035156,4.761904762,12.7305,7.4
399-46-5918,Fashion accessories,60.18000030517578,4,12.03600025177002,252.756,2019-02-16,Saturday,18:0,Credit card,240.72000122070312,4.761904762,12.036,9.4
399-46-5918,Health and beauty,25.0,1,1.25,26.25,2019-03-03,Sunday,15:0,Ewallet,25.0,4.761904762,1.25,5.5
399-46-5918,Home and lifestyle,58.900001525878906,8,23.559999465942383,494.76,2019-01-06,Sunday,11:15,Cash,471.20001220703125,4.761904762,23.56,8.9
399-46-5918,Home and lifestyle,65.91000366210938,6,19.773000717163086,415.233,2019-02-09,Saturday,11:45,Cash,395.4599914550781,4.761904762,19.773,5.7
399-46-5918,Home and lifestyle,27.0,9,12.149999618530273,255.15,2019-03-02,Saturday,14:15,Cash,243.0,4.761904762,12.15,4.8
399-46-5918,Sports and travel,80.97000122070312,8,32.38800048828125,680.148,2019-01-28,Monday,13:0,Cash,647.760009765625,4.761904762,32.388,9.3
480-63-2856,Food and beverages,33.209999084472656,10,16.604999542236328,348.705,2019-01-08,Tuesday,14:15,Ewallet,332.1000061035156,4.761904762,16.605,6.0
480-63-2856,Food and beverages,10.3125,8,16.5,99.0,2019-01-23,Wednesday,18:30,Ewallet,82.5,4.761904762,7.7,6.6
480-63-2856,Food and beverages,10.3125,8,16.5,99.0,2019-01-23,Wednesday,11:45,Cash,82.5,4.761904762,15.388,7.7
480-63-2856,Food and beverages,65.97000122070312,8,26.38800048828125,554.148,2019-02-02,Saturday,20:15,Cash,527.760009765625,4.761904762,26.388,8.4
480-63-2856,Health and beauty,20.625,4,16.5,99.0,2019-01-23,Wednesday,17:30,Cash,82.5,4.761904762,11.63,8.4
480-63-2856,Health and beauty,77.68000030517578,4,15.53600025177002,326.256,2019-02-01,Friday,19:45,Cash,310.7200012207031,4.761904762,15.536,8.4
480-63-2856,Home and lifestyle,37.0,1,1.850000023841858,38.85,2019-03-06,Wednesday,13:15,Credit card,37.0,4.761904762,1.85,7.9
480-63-2856,Sports and travel,82.33000183105469,4,16.465999603271484,345.786,2019-01-11,Friday,10:30,Credit card,329.32000732421875,4.761904762,16.466,7.5
480-63-2856,Sports and travel,34.810001373291016,1,1.7404999732971191,36.5505,2019-01-14,Monday,10:0,Credit card,34.810001373291016,4.761904762,1.7405,7.0
480-63-2856,Sports and travel,94.76000213623047,4,18.95199966430664,397.992,2019-02-11,Monday,16:0,Ewallet,379.0400085449219,4.761904762,18.952,7.8
504-35-8843,Fashion accessories,41.09000015258789,10,20.545000076293945,431.445,2019-02-28,Thursday,14:30,Cash,410.8999938964844,4.761904762,20.545,7.3
504-35-8843,Food and beverages,87.9000015258789,1,4.394999980926514,92.295,2019-02-05,Tuesday,19:30,Ewallet,87.9000015258789,4.761904762,4.395,6.7
504-35-8843,Food and beverages,46.77000045776367,6,14.031000137329102,294.651,2019-03-11,Monday,13:30,Cash,280.6199951171875,4.761904762,14.031,6.0
504-35-8843,Health and beauty,62.0,8,24.799999237060547,520.8,2019-01-03,Thursday,19:0,Credit card,496.0,4.761904762,24.8,6.2
504-35-8843,Health and beauty,10.989999771118164,5,2.747499942779541,57.6975,2019-01-23,Wednesday,10:15,Credit card,54.95000076293945,4.761904762,2.7475,9.3
504-35-8843,Home and lifestyle,8.25,10,16.5,99.0,2019-01-16,Wednesday,17:45,Cash,82.5,4.761904762,31.78,4.3
504-35-8843,Home and lifestyle,46.470001220703125,4,9.293999671936035,195.174,2019-02-08,Friday,10:45,Cash,185.8800048828125,4.761904762,9.294,7.0
504-35-8843,Sports and travel,42.470001220703125,1,2.123500108718872,44.5935,2019-01-02,Wednesday,16:45,Cash,42.470001220703125,4.761904762,2.1235,5.7
504-35-8843,Sports and travel,23.75,9,10.6875,224.4375,2019-01-31,Thursday,12:0,Cash,213.75,4.761904762,10.6875,9.5
504-35-8843,Sports and travel,43.060001373291016,5,10.765000343322754,226.065,2019-02-04,Monday,16:30,Ewallet,215.3000030517578,4.761904762,10.765,7.7
510-95-6347,Electronic accessories,26.260000228881836,7,9.190999984741211,193.011,2019-02-02,Saturday,19:30,Cash,183.82000732421875,4.761904762,9.191,9.9
510-95-6347,Food and beverages,80.05000305175781,5,20.012500762939453,420.2625,2019-01-26,Saturday,12:45,Credit card,400.25,4.761904762,20.0125,9.4
510-95-6347,Food and beverages,24.81999969482422,7,8.687000274658203,182.427,2019-02-16,Saturday,10:30,Credit card,173.74000549316406,4.761904762,8.687,7.1
510-95-6347,Food and beverages,48.52000045776367,3,7.2779998779296875,152.838,2019-03-05,Tuesday,18:15,Ewallet,145.55999755859375,4.761904762,7.278,4.0
510-95-6347,Food and beverages,93.4000015258789,2,9.34000015258789,196.14,2019-03-30,Saturday,16:30,Cash,186.8000030517578,4.761904762,9.34,5.5
510-95-6347,Health and beauty,21.1200008392334,2,2.111999988555908,44.352,2019-01-03,Thursday,19:15,Cash,42.2400016784668,4.761904762,2.112,9.7
510-95-6347,Health and beauty,11.785714285714286,7,16.5,99.0,2019-02-27,Wednesday,19:0,Credit card,82.5,4.761904762,30.0545,8.0
510-95-6347,Home and lifestyle,13.75,6,16.5,99.0,2019-01-23,Wednesday,12:0,Ewallet,82.5,4.761904762,25.131,5.4
510-95-6347,Home and lifestyle,36.90999984741211,7,12.918499946594238,271.2885,2019-02-10,Sunday,13:45,Ewallet,258.3699951171875,4.761904762,12.9185,6.7
510-95-6347,Sports and travel,26.670000076293945,10,13.335000038146973,280.035,2019-01-29,Tuesday,11:45,Cash,266.70001220703125,4.761904762,13.335,8.6
512-91-0811,Electronic accessories,76.81999969482422,1,3.8410000801086426,80.661,2019-02-13,Wednesday,18:15,Ewallet,76.81999969482422,4.761904762,3.841,7.2
512-91-0811,Electronic accessories,11.785714285714286,7,16.5,99.0,2019-02-27,Wednesday,12:45,Credit card,82.5,4.761904762,32.41,9.3
512-91-0811,Fashion accessories,73.37999725341797,7,25.683000564575195,539.343,2019-02-10,Sunday,13:45,Cash,513.6599731445312,4.761904762,25.683,9.5
512-91-0811,Fashion accessories,17.489999771118164,10,8.744999885559082,183.645,2019-02-22,Friday,18:30,Ewallet,174.89999389648438,4.761904762,8.745,6.6
512-91-0811,Fashion accessories,92.48999786376953,5,23.122499465942383,485.5725,2019-03-02,Saturday,16:30,Credit card,462.45001220703125,4.761904762,23.1225,8.6
512-91-0811,Food and beverages,36.36000061035156,2,3.635999917984009,76.356,2019-01-21,Monday,10:0,Cash,72.72000122070312,4.761904762,3.636,7.1
512-91-0811,Health and beauty,89.75,1,4.487500190734863,94.2375,2019-02-06,Wednesday,20:0,Credit card,89.75,4.761904762,4.4875,6.6
512-91-0811,Health and beauty,25.31999969482422,8,10.128000259399414,212.688,2019-03-05,Tuesday,20:15,Ewallet,202.55999755859375,4.761904762,10.128,8.7
512-91-0811,Home and lifestyle,25.549999237060547,4,5.110000133514404,107.31,2019-01-26,Saturday,20:15,Ewallet,102.19999694824219,4.761904762,5.11,5.7
512-91-0811,Sports and travel,75.19999694824219,3,11.279999732971191,236.88,2019-02-05,Tuesday,11:45,Ewallet,225.60000610351562,4.761904762,11.28,4.8
529-56-3974,Electronic accessories,26.229999542236328,9,11.803500175476074,247.8735,2019-01-25,Friday,20:15,Ewallet,236.07000732421875,4.761904762,11.8035,5.9
529-56-3974,Electronic accessories,28.959999084472656,1,1.4479999542236328,30.408,2019-02-07,Thursday,10:15,Credit card,28.959999084472656,4.761904762,1.448,6.2
529-56-3974,Electronic accessories,25.510000228881836,4,5.1020002365112305,107.142,2019-03-09,Saturday,17:0,Cash,102.04000091552734,4.761904762,5.102,6.8
529-56-3974,Fashion accessories,23.81999969482422,5,5.954999923706055,125.055,2019-01-28,Monday,19:15,Ewallet,119.0999984741211,4.761904762,5.955,5.4
529-56-3974,Fashion accessories,62.18000030517578,10,31.09000015258789,652.89,2019-01-31,Thursday,10:30,Ewallet,621.7999877929688,4.761904762,31.09,6.0
529-56-3974,Fashion accessories,81.91000366210938,2,8.190999984741211,172.011,2019-03-05,Tuesday,17:30,Cash,163.82000732421875,4.761904762,8.191,7.8
529-56-3974,Food and beverages,80.62000274658203,6,24.18600082397461,507.906,2019-02-28,Thursday,20:15,Cash,483.7200012207031,4.761904762,24.186,9.1
529-56-3974,Food and beverages,29.149999618530273,3,4.372499942779541,91.8225,2019-03-27,Wednesday,20:15,Credit card,87.44999694824219,4.761904762,4.3725,7.3
529-56-3974,Sports and travel,11.785714285714286,7,16.5,99.0,2019-01-16,Wednesday,18:0,Credit card,82.5,4.761904762,31.759,6.2
529-56-3974,Sports and travel,16.489999771118164,2,1.6490000486373901,34.629,2019-02-05,Tuesday,11:30,Ewallet,32.97999954223633,4.761904762,1.649,4.6
549-59-1358,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,Saturday,11:15,Credit card,832.5,4.761904762,41.625,4.4
549-59-1358,Fashion accessories,97.20999908447266,10,48.60499954223633,1020.705,2019-02-08,Friday,13:0,Credit card,972.0999755859375,4.761904762,48.605,8.7
549-59-1358,Fashion accessories,12.539999961853027,1,0.6269999742507935,13.167,2019-02-21,Thursday,12:30,Cash,12.539999961853027,4.761904762,0.627,8.2
549-59-1358,Food and beverages,36.77000045776367,7,12.869500160217285,270.2595,2019-01-11,Friday,20:0,Cash,257.3900146484375,4.761904762,12.8695,7.4
549-59-1358,Health and beauty,62.869998931884766,2,6.2870001792907715,132.027,2019-01-01,Tuesday,11:30,Cash,125.73999786376953,4.761904762,6.287,5.0
549-59-1358,Health and beauty,15.260000228881836,6,4.578000068664551,96.138,2019-02-15,Friday,18:0,Ewallet,91.55999755859375,4.761904762,4.578,9.8
